Time; CSin; CSmax; CSmin; CSout; MA20; MA60; TR; ATR10; +DM; -DM; +DI10; -DI10; DXI; ADXi; Vol;  TS; DMS_TS; MACD; MACDsig; MACDDiff; MABsig; MASsig; MABsig5; MASsig5; MAmomentum;MAmomAVG; LocMax; LocMin
2016-06-23 21:26:00; 1,13548; 1,13553; 1,13545; 1,13545; 1,13521049; 1,13538901; 0,00008000; 0,00022229; 0,00003000; 0,00000000; 0,27494261; 0,19521151; 0,16958503; 0,30751290; 34,11428571; 0,00000000; 0,00000000; 0,00010784; 0,00002973; 0,00007811; 49,09090909; 0,00000000; 0,00000000; 60,00000000; 0,04904157; -0,19635639; 0,00066000; 0,00002000; 
2016-06-23 21:27:08; 1,13547; 1,13548; 1,13536; 1,1354; 1,13524020; 1,13538606; 0,00012000; 0,00020543; 0,00000000; 0,00009000; 0,23828360; 0,26918331; 0,06089011; 0,25978452; 35,69523810; 0,00000000; 0,00000000; 0,00012129; 0,00005553; 0,00006577; 61,81818182; 0,00000000; 0,00000000; 60,00000000; 0,05180154; -0,16069616; -0,00024000; 0,00002000; 
2016-06-23 21:28:05; 1,13537; 1,13553; 1,13536; 1,13551; 1,13527027; 1,13538545; 0,00017000; 0,00019533; 0,00005000; 0,00000000; 0,24572814; 0,23329220; 0,02596118; 0,20593378; 36,00000000; 0,00000000; 80,00000000; 0,00013189; 0,00007763; 0,00005426; 72,72727273; 0,00000000; 0,00000000; 60,00000000; 0,07437785; -0,23504103; -0,00024000; 0,00002000; 
2016-06-23 21:29:00; 1,1355; 1,13555; 1,13543; 1,13548; 1,13530157; 1,13538593; 0,00012000; 0,00017810; 0,00002000; 0,00000000; 0,23518661; 0,20218658; 0,07545052; 0,15269677; 36,10476190; 0,00000000; 0,00000000; 0,00013228; 0,00009523; 0,00003704; 81,81818182; 0,00000000; 0,00000000; 67,27272727; 0,05314265; -0,16294252; -0,00024000; 0,00002000; 
2016-06-23 21:30:00; 1,13547; 1,1355; 1,13538; 1,1355; 1,13532997; 1,13538552; 0,00012000; 0,00016095; 0,00000000; 0,00005000; 0,20382839; 0,23078392; 0,06202201; 0,12855463; 37,97142857; 0,00000000; 0,00000000; 0,00012165; 0,00010660; 0,00001505; 89,09090909; 0,00000000; 0,00000000; 67,27272727; 0,10846684; -0,21761387; 0,00002000; 0,00002000; 
2016-06-23 21:31:00; 1,13544; 1,13544; 1,13531; 1,13542; 1,13534193; 1,13538133; 0,00019000; 0,00015686; 0,00000000; 0,00007000; 0,17665127; 0,24913554; 0,17023605; 0,12847386; 37,55238095; 0,00000000; 0,00000000; 0,00011057; 0,00011238; -0,00000182; 94,54545455; 0,00000000; 0,00000000; 67,27272727; 0,08771726; -0,13738708; 0,00002000; 0,00002000; 
2016-06-23 21:32:00; 1,13541; 1,13554; 1,13535; 1,13535; 1,13536605; 1,13538164; 0,00019000; 0,00015638; 0,00010000; 0,00000000; 0,22327321; 0,21591747; 0,01674840; 0,12930372; 39,07619048; 0,00000000; 80,00000000; 0,00011035; 0,00011536; -0,00000501; 98,18181818; 0,00000000; 0,00000000; 67,27272727; 0,10419991; -0,11320692; 0,00002000; 0,00036000; 
2016-06-23 21:33:00; 1,13536; 1,13542; 1,13529; 1,13533; 1,13536922; 1,13537550; 0,00013000; 0,00014962; 0,00000000; 0,00006000; 0,19350345; 0,24866693; 0,12475617; 0,13534792; 44,99047619; 0,00000000; 0,00000000; 0,00008241; 0,00011057; -0,00002816; 81,81818182; 0,00000000; 0,00000000; 67,27272727; 0,09325754; -0,07943076; -0,00001000; 0,00036000; 
2016-06-23 21:34:00; 1,13532; 1,13542; 1,13532; 1,13542; 1,13537684; 1,13537264; 0,00010000; 0,00014057; 0,00000000; 0,00000000; 0,16770299; 0,21551134; 0,12475617; 0,12468525; 46,31428571; 0,00000000; 0,00000000; 0,00007008; 0,00010243; -0,00003235; 83,63636364; 0,00000000; 0,00000000; 56,36363636; 0,10876901; -0,06418877; -0,00001000; -0,00002000; 
2016-06-23 21:35:00; 1,13541; 1,13542; 1,13536; 1,1354; 1,13538295; 1,13537009; 0,00006000; 0,00012924; 0,00000000; 0,00000000; 0,14534259; 0,18677650; 0,12475617; 0,11402259; 44,92380952; 0,00000000; 0,00000000; 0,00005935; 0,00009234; -0,00003299; 85,45454545; 0,00000000; 0,00000000; 56,36363636; 0,10842856; -0,03531629; -0,00001000; -0,00002000; 
2016-06-23 21:36:01; 1,13541; 1,13546; 1,13529; 1,13529; 1,13538933; 1,13536870; 0,00017000; 0,00013257; 0,00000000; 0,00007000; 0,12596358; 0,21677492; 0,26495811; 0,10455623; 46,21904762; 0,00000000; 0,00000000; 0,00004629; 0,00008071; -0,00003442; 69,09090909; 0,00000000; 0,00000000; 56,36363636; 0,08942077; 0,00095267; -0,00001000; -0,00002000; 
2016-06-23 21:37:02; 1,1353; 1,13541; 1,1353; 1,13535; 1,13538857; 1,13536556; 0,00012000; 0,00012943; 0,00000000; 0,00000000; 0,10916843; 0,18787160; 0,26495811; 0,11370984; 44,10476190; 0,00000000; 0,00000000; 0,00003376; 0,00006824; -0,00003448; 54,54545455; 0,00000000; 0,00000000; 56,36363636; 0,06181996; 0,02287775; -0,00008000; 0,00000000; 
2016-06-23 21:38:00; 1,13536; 1,13539; 1,13526; 1,13527; 1,13538189; 1,13536124; 0,00013000; 0,00013048; 0,00000000; 0,00004000; 0,09461264; 0,20384770; 0,36599520; 0,13727397; 45,80952381; 0,00000000; 0,00000000; 0,00001687; 0,00005458; -0,00003771; 41,81818182; 0,00000000; 0,00000000; 56,36363636; 0,05073699; 0,04070919; -0,00008000; 0,00000000; 
2016-06-23 21:39:00; 1,13526; 1,1353; 1,13525; 1,13527; 1,13537533; 1,13535615; 0,00005000; 0,00012019; 0,00000000; 0,00001000; 0,08199762; 0,20333467; 0,42524820; 0,16259439; 44,07619048; 0,00000000; 0,00000000; 0,00000161; 0,00004042; -0,00003882; 0,00000000; 18,18181818; 0,00000000; 63,63636364; 0,03073249; 0,04578192; -0,00008000; 0,00000000; 
2016-06-23 21:40:08; 1,13526; 1,13535; 1,13526; 1,1353; 1,13537338; 1,13535241; 0,00009000; 0,00011552; 0,00005000; 0,00000000; 0,14513868; 0,17622338; 0,09672797; 0,15739031; 41,96190476; 0,00000000; 0,00000000; -0,00000989; 0,00002664; -0,00003653; 0,00000000; 16,36363636; 0,00000000; 63,63636364; 0,01973236; 0,05879362; -0,00008000; -0,00004000; 
2016-06-23 21:41:00; 1,13531; 1,13531; 1,13503; 1,13512; 1,13535278; 1,13534297; 0,00028000; 0,00013610; 0,00000000; 0,00023000; 0,12578686; 0,26225074; 0,35167696; 0,17816080; 40,99047619; 0,00000000; 0,00000000; -0,00003343; 0,00001082; -0,00004426; 0,00000000; 32,72727273; 0,00000000; 63,63636364; 0,00452165; 0,05953688; -0,00011000; -0,00004000; 
2016-06-23 21:42:00; 1,13513; 1,13519; 1,1351; 1,1351; 1,13532655; 1,13533175; 0,00009000; 0,00012981; 0,00000000; 0,00000000; 0,10901528; 0,22728397; 0,35167696; 0,20142621; 42,40952381; 0,00000000; 0,00000000; -0,00005518; -0,00000615; -0,00004903; 0,00000000; 47,27272727; 0,00000000; 63,63636364; -0,01519298; 0,05823331; -0,00011000; -0,00022000; 
2016-06-23 21:43:00; 1,13509; 1,13517; 1,13504; 1,13508; 1,13529882; 1,13532011; 0,00013000; 0,00012962; 0,00000000; 0,00006000; 0,09447991; 0,25851791; 0,46469976; 0,22922973; 42,90476190; 0,00000000; 0,00000000; -0,00007301; -0,00002363; -0,00004938; 0,00000000; 60,00000000; 0,00000000; 63,63636364; -0,03911003; 0,08431816; -0,00011000; -0,00022000; 
2016-06-23 21:44:00; 1,13511; 1,13521; 1,13505; 1,13505; 1,13527961; 1,13531169; 0,00016000; 0,00013333; 0,00004000; 0,00000000; 0,11521592; 0,22404885; 0,32079055; 0,24771320; 42,39047619; 0,00000000; 0,00000000; -0,00008360; -0,00004004; -0,00004356; 0,00000000; 70,90909091; 0,00000000; 70,90909091; -0,04861190; 0,07302648; -0,00011000; 0,00001000; 
2016-06-23 21:45:00; 1,13504; 1,13512; 1,13492; 1,1351; 1,13525341; 1,13530133; 0,00020000; 0,00014200; 0,00000000; 0,00013000; 0,09985380; 0,28084234; 0,47541471; 0,26951168; 41,46666667; 0,00000000; 0,00000000; -0,00009982; -0,00005653; -0,00004329; 0,00000000; 80,00000000; 0,00000000; 70,90909091; -0,05888290; 0,05974110; -0,00014000; 0,00001000; 
2016-06-23 21:46:01; 1,13511; 1,13528; 1,13511; 1,13525; 1,13524357; 1,13529736; 0,00018000; 0,00014790; 0,00016000; 0,00000000; 0,20505848; 0,24339669; 0,08548952; 0,27442176; 38,66666667; 0,00000000; 0,00000000; -0,00010390; -0,00007058; -0,00003332; 0,00000000; 87,27272727; 0,00000000; 70,90909091; -0,08097525; 0,06308313; -0,00014000; -0,00012000; 
2016-06-23 21:47:00; 1,13524; 1,13527; 1,1351; 1,13516; 1,13522919; 1,13529030; 0,00017000; 0,00015257; 0,00000000; 0,00001000; 0,17771735; 0,21878694; 0,10357919; 0,27290911; 40,11428571; 0,00000000; 0,00000000; -0,00009880; -0,00008056; -0,00001824; 0,00000000; 92,72727273; 0,00000000; 70,90909091; -0,08854309; 0,05050138; 0,00007000; -0,00012000; 
2016-06-23 21:48:03; 1,13518; 1,13536; 1,13518; 1,13526; 1,13522605; 1,13528796; 0,00020000; 0,00016086; 0,00009000; 0,00000000; 0,21402170; 0,18961535; 0,06046609; 0,26831696; 38,77142857; 0,00000000; 80,00000000; -0,00009017; -0,00008623; -0,00000394; 0,00000000; 78,18181818; 0,00000000; 70,90909091; -0,06493230; 0,02763978; 0,00007000; 0,00018000; 
2016-06-23 21:49:01; 1,13525; 1,13545; 1,13525; 1,13537; 1,13522989; 1,13528745; 0,00020000; 0,00016819; 0,00009000; 0,00000000; 0,24548547; 0,16433330; 0,19801966; 0,27355007; 38,28571429; 0,00000000; 0,00000000; -0,00007066; -0,00008597; 0,00001531; 0,00000000; 63,63636364; 0,00000000; 78,18181818; -0,06610888; 0,01874612; 0,00007000; 0,00018000; 
2016-06-23 21:50:00; 1,13537; 1,1355; 1,13537; 1,13548; 1,13523654; 1,13528800; 0,00013000; 0,00016486; 0,00005000; 0,00000000; 0,26403613; 0,14242219; 0,29920395; 0,27599620; 36,40952381; 0,00000000; 0,00000000; -0,00005033; -0,00008029; 0,00002996; 18,18181818; 0,00000000; 0,00000000; 78,18181818; -0,05263147; 0,00644447; 0,00007000; 0,00018000; 
2016-06-23 21:51:00; 1,13549; 1,13553; 1,13539; 1,13544; 1,13525485; 1,13529158; 0,00014000; 0,00016324; 0,00003000; 0,00000000; 0,25740274; 0,12343257; 0,35177981; 0,28219775; 36,37142857; 0,00000000; 0,00000000; -0,00001666; -0,00006750; 0,00005084; 34,54545455; 0,00000000; 0,00000000; 78,18181818; -0,04080513; -0,00088485; 0,00007000; 0,00018000; 
2016-06-23 21:52:01; 1,13545; 1,13551; 1,13544; 1,13549; 1,13527596; 1,13529597; 0,00007000; 0,00015210; 0,00000000; 0,00000000; 0,22308237; 0,10697489; 0,35177981; 0,28118237; 37,16190476; 0,00000000; 0,00000000; 0,00001635; -0,00004896; 0,00006531; 49,09090909; 0,00000000; 0,00000000; 78,18181818; -0,02107995; -0,00754924; 0,00025000; 0,00018000; 
2016-06-23 21:53:00; 1,1355; 1,13554; 1,13547; 1,13548; 1,13529599; 1,13530004; 0,00007000; 0,00014152; 0,00003000; 0,00000000; 0,25048091; 0,09271157; 0,45971094; 0,28364399; 36,84761905; 0,00000000; 0,00000000; 0,00004612; -0,00002646; 0,00007258; 61,81818182; 0,00000000; 0,00000000; 78,18181818; -0,00128744; -0,01279027; 0,00025000; 0,00018000; 
2016-06-23 21:54:00; 1,13549; 1,13562; 1,13543; 1,13562; 1,13535704; 1,13532040; 0,00019000; 0,00014676; 0,00008000; 0,00000000; 0,27322381; 0,08035003; 0,54549788; 0,31569898; 49,16190476; 0,00000000; 0,00000000; 0,00007976; -0,00000011; 0,00007987; 72,72727273; 0,00000000; 0,00000000; 65,45454545; 0,03519142; -0,01210135; 0,00025000; 0,00018000; 
2016-06-23 21:55:00; 1,1356; 1,1358; 1,13558; 1,13564; 1,13540182; 1,13533733; 0,00022000; 0,00015505; 0,00018000; 0,00000000; 0,34588488; 0,06963669; 0,66482273; 0,33806654; 53,43809524; 0,00000000; 0,00000000; 0,00010093; 0,00002648; 0,00007445; 81,81818182; 0,00000000; 0,00000000; 65,45454545; 0,06183889; -0,00764640; 0,00025000; 0,00033000; 
2016-06-23 21:56:00; 1,13565; 1,13572; 1,13543; 1,1356; 1,13543846; 1,13535618; 0,00029000; 0,00017324; 0,00000000; 0,00015000; 0,29976689; 0,12931732; 0,39724038; 0,34132107; 64,13333333; 0,00000000; 0,00000000; 0,00009868; 0,00004807; 0,00005061; 89,09090909; 0,00000000; 0,00000000; 65,45454545; 0,06960121; -0,00217228; 0,00027000; 0,00033000; 
2016-06-23 21:57:00; 1,1356; 1,13567; 1,13542; 1,13556; 1,13545578; 1,13536537; 0,00025000; 0,00018419; 0,00000000; 0,00001000; 0,25979797; 0,11740834; 0,37748475; 0,33509143; 67,05714286; 0,00000000; 0,00000000; 0,00009570; 0,00006468; 0,00003102; 94,54545455; 0,00000000; 0,00000000; 65,45454545; 0,09441059; 0,00301796; 0,00027000; 0,00033000; 
2016-06-23 21:58:01; 1,13558; 1,13569; 1,13555; 1,13565; 1,13547244; 1,13537244; 0,00014000; 0,00017933; 0,00002000; 0,00000000; 0,24420586; 0,10175390; 0,41175878; 0,34158916; 64,79047619; 0,00000000; 0,00000000; 0,00009722; 0,00007746; 0,00001976; 98,18181818; 0,00000000; 0,00000000; 65,45454545; 0,11199301; 0,01017695; 0,00027000; -0,00001000; 
2016-06-23 21:59:00; 1,13566; 1,13576; 1,1356; 1,13571; 1,13549258; 1,13538136; 0,00016000; 0,00017733; 0,00007000; 0,00000000; 0,26997842; 0,08818671; 0,50756395; 0,34388553; 62,55238095; 0,00000000; 0,00000000; 0,00010019; 0,00008710; 0,00001309; 100,00000000; 0,00000000; 0,00000000; 52,72727273; 0,11940451; 0,01801671; 0,00027000; -0,00001000; 
2016-06-23 22:00:00; 1,1357; 1,13576; 1,13525; 1,13532; 1,13551061; 1,13539509; 0,00051000; 0,00022238; 0,00000000; 0,00035000; 0,23398129; 0,16793175; 0,16433789; 0,34951756; 69,10476190; 0,00000000; 0,00000000; 0,00008748; 0,00009086; -0,00000337; 81,81818182; 0,00000000; 0,00000000; 52,72727273; 0,17129272; 0,03586272; 0,00027000; -0,00001000; 
2016-06-23 22:01:01; 1,13538; 1,13548; 1,1351; 1,13514; 1,13548132; 1,13538748; 0,00038000; 0,00024695; 0,00000000; 0,00015000; 0,20278379; 0,19817243; 0,01150090; 0,34294054; 73,81904762; 0,00000000; 0,00000000; 0,00005207; 0,00008522; -0,00003315; 65,45454545; 0,00000000; 0,00000000; 52,72727273; 0,11323598; 0,03515920; 0,00027000; -0,00001000; 
2016-06-23 22:02:05; 1,13513; 1,13521; 1,13495; 1,13519; 1,13546116; 1,13538054; 0,00026000; 0,00025352; 0,00000000; 0,00015000; 0,17574595; 0,24867252; 0,17182703; 0,35089489; 71,45714286; 0,00000000; 0,00000000; 0,00002784; 0,00007394; -0,00004610; 0,00000000; 18,18181818; 0,00000000; 52,72727273; 0,07123087; 0,03154134; 0,00027000; -0,00001000; 
2016-06-23 22:03:00; 1,13518; 1,13521; 1,13502; 1,13504; 1,13544628; 1,13537612; 0,00019000; 0,00025019; 0,00000000; 0,00000000; 0,15231316; 0,21551618; 0,17182703; 0,34902399; 67,60952381; 0,00000000; 0,00000000; 0,00000579; 0,00005865; -0,00005287; 0,00000000; 34,54545455; 0,00000000; 52,72727273; 0,06262089; 0,03912814; 0,00027000; -0,00047000; 
2016-06-23 22:04:00; 1,13502; 1,13516; 1,13499; 1,13511; 1,13542560; 1,13537004; 0,00017000; 0,00024429; 0,00000000; 0,00003000; 0,13200474; 0,21031010; 0,22875247; 0,34399174; 64,41904762; 0,00000000; 0,00000000; -0,00002228; 0,00003940; -0,00006168; 0,00000000; 49,09090909; 0,00000000; 41,81818182; 0,03116468; 0,04698904; 0,00027000; -0,00047000; 
2016-06-23 22:05:00; 1,13511; 1,13539; 1,13511; 1,13538; 1,13541610; 1,13536881; 0,00028000; 0,00025267; 0,00023000; 0,00000000; 0,22392791; 0,18226875; 0,10255909; 0,32619026; 60,80952381; 0,00000000; 80,00000000; -0,00004350; 0,00001864; -0,00006214; 0,00000000; 61,81818182; 0,00000000; 41,81818182; 0,00594963; 0,04756696; 0,00027000; 0,00004000; 
2016-06-23 22:06:00; 1,13539; 1,13544; 1,13513; 1,13517; 1,13540505; 1,13536760; 0,00031000; 0,00026371; 0,00005000; 0,00000000; 0,21557623; 0,15796625; 0,15422605; 0,31207928; 57,98095238; 0,00000000; 0,00000000; -0,00006637; -0,00000353; -0,00006284; 0,00000000; 54,54545455; 0,00000000; 41,81818182; -0,01392036; 0,05115134; 0,00027000; 0,00004000; 
2016-06-23 22:07:02; 1,13515; 1,13525; 1,135; 1,13513; 1,13538677; 1,13536355; 0,00025000; 0,00026448; 0,00000000; 0,00013000; 0,18683274; 0,20623742; 0,04936697; 0,28276899; 53,94285714; 0,00000000; 0,00000000; -0,00009581; -0,00002800; -0,00006782; 0,00000000; 65,45454545; 0,00000000; 41,81818182; -0,02654241; 0,04965103; -0,00036000; 0,00004000; 
2016-06-23 22:08:00; 1,13512; 1,13531; 1,1351; 1,13531; 1,13536854; 1,13536015; 0,00021000; 0,00025819; 0,00006000; 0,00000000; 0,20001694; 0,17873910; 0,05617824; 0,24781759; 50,96190476; 0,00000000; 80,00000000; -0,00011810; -0,00005262; -0,00006547; 0,00000000; 74,54545455; 0,00000000; 41,81818182; -0,05194756; 0,06576423; -0,00036000; 0,00001000; 
2016-06-23 22:09:01; 1,13531; 1,1354; 1,13529; 1,13536; 1,13536127; 1,13536108; 0,00011000; 0,00023838; 0,00009000; 0,00000000; 0,28243893; 0,15490722; 0,29160360; 0,22115908; 47,60000000; 0,00000000; 0,00000000; -0,00012221; -0,00007322; -0,00004899; 0,00000000; 63,63636364; 0,00000000; 50,90909091; -0,06565508; 0,06575071; -0,00036000; 0,00001000; 
2016-06-23 22:10:01; 1,13537; 1,1354; 1,13529; 1,13535; 1,13535236; 1,13536153; 0,00011000; 0,00021962; 0,00000000; 0,00000000; 0,24478040; 0,13425292; 0,29160360; 0,21361360; 46,37142857; 0,00000000; 0,00000000; -0,00011730; -0,00008818; -0,00002912; 0,00000000; 52,72727273; 0,00000000; 50,90909091; -0,06593525; 0,05360456; -0,00036000; 0,00001000; 
2016-06-23 22:11:00; 1,13531; 1,13531; 1,13507; 1,13509; 1,13533333; 1,13535829; 0,00028000; 0,00022524; 0,00000000; 0,00022000; 0,21214302; 0,22111444; 0,02070691; 0,18812946; 45,37142857; 0,00000000; 0,00000000; -0,00012169; -0,00010026; -0,00002144; 0,00000000; 60,00000000; 0,00000000; 50,90909091; -0,06166298; 0,04980379; -0,00036000; 0,00001000; 
2016-06-23 22:12:01; 1,1351; 1,13513; 1,135; 1,13502; 1,13530726; 1,13535280; 0,00013000; 0,00021057; 0,00000000; 0,00007000; 0,18385728; 0,26342738; 0,17789589; 0,17142497; 43,60000000; 0,00000000; 0,00000000; -0,00013192; -0,00011105; -0,00002087; 0,00000000; 65,45454545; 0,00000000; 50,90909091; -0,06412510; 0,04311977; -0,00036000; 0,00001000; 
2016-06-23 22:13:00; 1,13501; 1,13513; 1,13501; 1,13513; 1,13528990; 1,13535137; 0,00012000; 0,00019467; 0,00000000; 0,00000000; 0,15934298; 0,22830373; 0,17789589; 0,14787725; 38,64761905; 0,00000000; 0,00000000; -0,00012898; -0,00011820; -0,00001078; 0,00000000; 70,90909091; 0,00000000; 50,90909091; -0,09773850; 0,05222750; -0,00036000; 0,00000000; 
2016-06-23 22:14:08; 1,13517; 1,13536; 1,13516; 1,13521; 1,13527403; 1,13534917; 0,00023000; 0,00019381; 0,00023000; 0,00000000; 0,27143058; 0,19786324; 0,15676180; 0,14733610; 38,20952381; 0,00000000; 80,00000000; -0,00010771; -0,00011872; 0,00001101; 0,00000000; 58,18181818; 0,00000000; 58,18181818; -0,05829567; 0,02049172; -0,00036000; 0,00000000; 
2016-06-23 22:15:04; 1,1352; 1,13524; 1,13505; 1,13509; 1,13525121; 1,13534414; 0,00019000; 0,00019029; 0,00000000; 0,00011000; 0,23523984; 0,24867445; 0,02776239; 0,14849764; 37,54285714; 0,00000000; 0,00000000; -0,00010162; -0,00011660; 0,00001498; 0,00000000; 65,45454545; 0,00000000; 58,18181818; -0,06870446; 0,00675314; -0,00008000; 0,00000000; 
2016-06-23 22:16:00; 1,13508; 1,1351; 1,13484; 1,13486; 1,13520161; 1,13532822; 0,00026000; 0,00019790; 0,00000000; 0,00021000; 0,20387452; 0,32321017; 0,22640696; 0,15239621; 40,49523810; 0,00000000; 0,00000000; -0,00011989; -0,00011735; -0,00000254; 0,00000000; 72,72727273; 0,00000000; 58,18181818; -0,07824342; -0,01146208; -0,00008000; 0,00000000; 
2016-06-23 22:17:02; 1,13487; 1,13501; 1,13487; 1,13493; 1,13517846; 1,13532198; 0,00015000; 0,00019086; 0,00000000; 0,00000000; 0,17669125; 0,28011548; 0,22640696; 0,15629477; 37,97142857; 0,00000000; 0,00000000; -0,00012464; -0,00011851; -0,00000613; 0,00000000; 78,18181818; 0,00000000; 58,18181818; -0,08679332; -0,03116823; -0,00008000; -0,00016000; 
2016-06-23 22:18:01; 1,13492; 1,13507; 1,13489; 1,13507; 1,13515187; 1,13531284; 0,00018000; 0,00018819; 0,00006000; 0,00000000; 0,19757686; 0,24276675; 0,10262414; 0,14728560; 37,32380952; 0,00000000; 0,00000000; -0,00012866; -0,00012033; -0,00000833; 0,00000000; 83,63636364; 0,00000000; 58,18181818; -0,08333509; -0,04595687; -0,00008000; -0,00016000; 
2016-06-23 22:19:18; 1,13503; 1,13511; 1,13498; 1,13511; 1,13513851; 1,13530885; 0,00013000; 0,00017876; 0,00004000; 0,00000000; 0,21225892; 0,21039785; 0,00440328; 0,14027448; 34,87619048; 0,00000000; 80,00000000; -0,00012199; -0,00012068; -0,00000131; 0,00000000; 89,09090909; 0,00000000; 65,45454545; -0,11137943; -0,08106949; -0,00008000; -0,00016000; 
2016-06-23 22:20:13; 1,1351; 1,13511; 1,13495; 1,135; 1,13512295; 1,13530364; 0,00016000; 0,00017476; 0,00000000; 0,00003000; 0,18395773; 0,20734480; 0,05976723; 0,13352742; 33,00952381; 0,00000000; 0,00000000; -0,00011758; -0,00012003; 0,00000245; 0,00000000; 92,72727273; 0,00000000; 65,45454545; -0,08823470; -0,07813149; -0,00008000; -0,00016000; 
2016-06-23 22:21:07; 1,13499; 1,135; 1,1349; 1,13495; 1,13510552; 1,13529610; 0,00010000; 0,00016419; 0,00000000; 0,00005000; 0,15943004; 0,24636549; 0,21423464; 0,14530368; 31,61904762; 0,00000000; 0,00000000; -0,00012050; -0,00012007; -0,00000043; 0,00000000; 94,54545455; 0,00000000; 65,45454545; -0,09492295; -0,09772308; -0,00008000; -0,00016000; 
2016-06-23 22:22:00; 1,13493; 1,13501; 1,1349; 1,135; 1,13509485; 1,13529098; 0,00011000; 0,00015638; 0,00001000; 0,00000000; 0,15029391; 0,21351676; 0,17377954; 0,15370377; 29,26666667; 0,00000000; 0,00000000; -0,00011921; -0,00012010; 0,00000089; 0,00000000; 96,36363636; 0,00000000; 65,45454545; -0,08169492; -0,09942072; -0,00008000; -0,00016000; 
2016-06-23 22:23:00; 1,135; 1,13505; 1,13468; 1,1347; 1,13504213; 1,13526790; 0,00037000; 0,00018419; 0,00000000; 0,00022000; 0,13025472; 0,26432714; 0,33978353; 0,15714520; 33,17142857; 0,00000000; 0,00000000; -0,00013614; -0,00012373; -0,00001241; 0,00000000; 98,18181818; 0,00000000; 65,45454545; -0,10323775; -0,11874050; -0,00008000; -0,00016000; 
2016-06-23 22:24:09; 1,13467; 1,13476; 1,13457; 1,13458; 1,13500544; 1,13525358; 0,00019000; 0,00018552; 0,00000000; 0,00011000; 0,11288743; 0,30627650; 0,46136861; 0,16927127; 32,41904762; 0,00000000; 0,00000000; -0,00014799; -0,00012910; -0,00001889; 0,00000000; 100,00000000; 0,00000000; 72,72727273; -0,10330485; -0,11906005; -0,00031000; -0,00016000; 
2016-06-23 22:25:00; 1,1346; 1,13463; 1,13444; 1,13444; 1,13493896; 1,13522797; 0,00019000; 0,00018610; 0,00000000; 0,00013000; 0,09783577; 0,35666771; 0,56948286; 0,20846955; 33,84761905; 0,00000000; 0,00000000; -0,00017509; -0,00013886; -0,00003623; 0,00000000; 100,00000000; 0,00000000; 72,72727273; -0,12009822; -0,13077963; -0,00031000; -0,00016000; 
2016-06-23 22:26:01; 1,13446; 1,13449; 1,13444; 1,13444; 1,13489840; 1,13521344; 0,00005000; 0,00016886; 0,00000000; 0,00000000; 0,08479100; 0,30911201; 0,56948286; 0,23644005; 32,20952381; 0,00000000; 0,00000000; -0,00019295; -0,00015097; -0,00004198; 0,00000000; 100,00000000; 0,00000000; 72,72727273; -0,12633880; -0,15430058; -0,00031000; -0,00016000; 
2016-06-23 22:27:00; 1,13445; 1,13449; 1,13415; 1,13435; 1,13477272; 1,13515823; 0,00034000; 0,00019105; 0,00000000; 0,00029000; 0,07348553; 0,38162257; 0,67706339; 0,27209487; 38,84761905; 0,00000000; 0,00000000; -0,00023288; -0,00016954; -0,00006334; 0,00000000; 100,00000000; 0,00000000; 72,72727273; -0,16905950; -0,17276462; -0,00031000; -0,00016000; 
2016-06-23 22:28:02; 1,13436; 1,1344; 1,13419; 1,13423; 1,13468941; 1,13511701; 0,00021000; 0,00019381; 0,00000000; 0,00000000; 0,06368746; 0,33073956; 0,67706339; 0,30925927; 41,88571429; 0,00000000; 0,00000000; -0,00024547; -0,00018832; -0,00005716; 0,00000000; 100,00000000; 0,00000000; 72,72727273; -0,17786877; -0,17797119; -0,00031000; -0,00069000; 
2016-06-23 22:29:01; 1,13423; 1,13452; 1,13423; 1,13452; 1,13465415; 1,13509934; 0,00029000; 0,00020743; 0,00012000; 0,00000000; 0,11036821; 0,28664095; 0,44400168; 0,33899065; 40,23809524; 0,00000000; 0,00000000; -0,00024274; -0,00020380; -0,00003894; 0,00000000; 100,00000000; 0,00000000; 78,18181818; -0,22016534; -0,23052773; -0,00031000; -0,00069000; 
2016-06-23 22:30:00; 1,13451; 1,1347; 1,13449; 1,1347; 1,13463089; 1,13507818; 0,00021000; 0,00020943; 0,00018000; 0,00000000; 0,20993817; 0,24842216; 0,08396013; 0,32881587; 41,23809524; 0,00000000; 0,00000000; -0,00021854; -0,00021167; -0,00000687; 0,00000000; 100,00000000; 0,00000000; 78,18181818; -0,22366627; -0,24823971; -0,00031000; -0,00069000; 
2016-06-23 22:31:01; 1,13473; 1,13486; 1,13431; 1,13433; 1,13461921; 1,13505891; 0,00055000; 0,00025724; 0,00000000; 0,00018000; 0,18194641; 0,25893557; 0,17462532; 0,32511718; 42,65714286; 0,00000000; 0,00000000; -0,00018750; -0,00021114; 0,00002365; 0,00000000; 81,81818182; 0,00000000; 78,18181818; -0,22105016; -0,26212385; -0,00031000; -0,00069000; 
